"code_ward";"name";"code_district"
"06400";"Xã Yên Thịnh";"186"
"06403";"Xã Yên Sơn";"186"
"06406";"Xã Thiện Tân";"186"
"06412";"Xã Yên Vượng";"186"
"06415";"Xã Minh Tiến";"186"
"06418";"Xã Nhật Tiến";"186"
"06421";"Xã Thanh Sơn";"186"
"06424";"Xã Đồng Tân";"186"
"06427";"Xã Cai Kinh";"186"
"06430";"Xã Hòa Lạc";"186"
"06433";"Xã Vân Nham";"186"
"06436";"Xã Đồng Tiến";"186"
"06442";"Xã Tân Thành";"186"
"06445";"Xã Hòa Sơn";"186"
"06448";"Xã Minh Sơn";"186"
"06451";"Xã Hồ Sơn";"186"
"06454";"Xã Sơn Hà";"186"
"06457";"Xã Minh Hòa";"186"
"06460";"Xã Hòa Thắng";"186"
"06463";"Thị trấn Đồng Mỏ";"187"
"06466";"Thị trấn Chi Lăng";"187"
"06469";"Xã Vân An";"187"
"06472";"Xã Vân Thủy";"187"
"06475";"Xã Gia Lộc";"187"
"06478";"Xã Bắc Thủy";"187"
"06481";"Xã Chiến Thắng";"187"
"06484";"Xã Mai Sao";"187"
"06487";"Xã Bằng Hữu";"187"
"06490";"Xã Thượng Cường";"187"
"06493";"Xã Bằng Mạc";"187"
"06496";"Xã Nhân Lý";"187"
"06499";"Xã Lâm Sơn";"187"
"06502";"Xã Liên Sơn";"187"
"06505";"Xã Vạn Linh";"187"
"06508";"Xã Hòa Bình";"187"
"06514";"Xã Hữu Kiên";"187"
"06517";"Xã Quan Sơn";"187"
"06520";"Xã Y Tịch";"187"
"06523";"Xã Chi Lăng";"187"
"06526";"Thị trấn Na Dương";"188"
"06529";"Thị trấn Lộc Bình";"188"
"06532";"Xã Mẫu Sơn";"188"
"06541";"Xã Yên Khoái";"188"
"06544";"Xã Khánh Xuân";"188"
"06547";"Xã Tú Mịch";"188"
"06550";"Xã Hữu Khánh";"188"
"06553";"Xã Đồng Bục";"188"
"06559";"Xã Tam Gia";"188"
"06562";"Xã Tú Đoạn";"188"
"06565";"Xã Khuất Xá";"188"
"06574";"Xã Tĩnh Bắc";"188"
"06577";"Xã Thống Nhất";"188"
"06589";"Xã Sàn Viên";"188"
"06592";"Xã Đông Quan";"188"
"06595";"Xã Minh Hiệp";"188"
"06598";"Xã Hữu Lân";"188"
"06601";"Xã Lợi Bác";"188"
"06604";"Xã Nam Quan";"188"
"06607";"Xã Xuân Dương";"188"
"06610";"Xã Ái Quốc";"188"
"06613";"Thị trấn Đình Lập";"189"
"06616";"Thị trấn NT Thái Bình";"189"
"06619";"Xã Bắc Xa";"189"
"06622";"Xã Bính Xá";"189"
"06625";"Xã Kiên Mộc";"189"
"06628";"Xã Đình Lập";"189"
"06631";"Xã Thái Bình";"189"
"06634";"Xã Cường Lợi";"189"
"06637";"Xã Châu Sơn";"189"
"06640";"Xã Lâm Ca";"189"
"06643";"Xã Đồng Thắng";"189"
"06646";"Xã Bắc Lãng";"189"
"06649";"Phường Hà Khánh";"193"
"06652";"Phường Hà Phong";"193"
"06655";"Phường Hà Khẩu";"193"
"06658";"Phường Cao Xanh";"193"
"06661";"Phường Giếng Đáy";"193"
"06664";"Phường Hà Tu";"193"
"06667";"Phường Hà Trung";"193"
"06670";"Phường Hà Lầm";"193"
"06673";"Phường Bãi Cháy";"193"
"06676";"Phường Cao Thắng";"193"
"06679";"Phường Hùng Thắng";"193"
"06682";"Phường Yết Kiêu";"193"
"06685";"Phường Trần Hưng Đạo";"193"
"06688";"Phường Hồng Hải";"193"
"06691";"Phường Hồng Gai";"193"
"06694";"Phường Bạch Đằng";"193"
"06697";"Phường Hồng Hà";"193"
"06700";"Phường Tuần Châu";"193"
"06703";"Phường Việt Hưng";"193"
"06706";"Phường Đại Yên";"193"
"06709";"Phường Ka Long";"194"
"06712";"Phường Trần Phú";"194"
"06715";"Phường Ninh Dương";"194"
"06718";"Phường Hoà Lạc";"194"
"06721";"Phường Trà Cổ";"194"
"06724";"Xã Hải Sơn";"194"
"06727";"Xã Bắc Sơn";"194"
"06730";"Xã Hải Đông";"194"
"06733";"Xã Hải Tiến";"194"
"06736";"Phường Hải Yên";"194"
"06739";"Xã Quảng Nghĩa";"194"
"06742";"Phường Hải Hoà";"194"
"06745";"Xã Hải Xuân";"194"
"06748";"Xã Vạn Ninh";"194"
"06751";"Phường Bình Ngọc";"194"
"06754";"Xã Vĩnh Trung";"194"
"06757";"Xã Vĩnh Thực";"194"
"06760";"Phường Mông Dương";"195"
"06763";"Phường Cửa Ông";"195"
"06766";"Phường Cẩm Sơn";"195"
"06769";"Phường Cẩm Đông";"195"
"06772";"Phường Cẩm Phú";"195"
"06775";"Phường Cẩm Tây";"195"
"06778";"Phường Quang Hanh";"195"
"06781";"Phường Cẩm Thịnh";"195"
"06784";"Phường Cẩm Thủy";"195"
"06787";"Phường Cẩm Thạch";"195"
"06790";"Phường Cẩm Thành";"195"
"06793";"Phường Cẩm Trung";"195"
"06796";"Phường Cẩm Bình";"195"
"06799";"Xã Cộng Hòa";"195"
"06802";"Xã Cẩm Hải";"195"
"06805";"Xã Dương Huy";"195"
"06808";"Phường Vàng Danh";"196"
"06811";"Phường Thanh Sơn";"196"
"06814";"Phường Bắc Sơn";"196"
"06817";"Phường Quang Trung";"196"
"06820";"Phường Trưng Vương";"196"
"06823";"Phường Nam Khê";"196"
"06826";"Phường Yên Thanh";"196"
"06829";"Xã Thượng Yên Công";"196"
"06832";"Phường Phương Đông";"196"
"06835";"Phường Phương Nam";"196"
"06838";"Thị trấn Bình Liêu";"198"
"06841";"Xã Hoành Mô";"198"
"06844";"Xã Đồng Tâm";"198"
"06847";"Xã Đồng Văn";"198"
"06853";"Xã Vô Ngại";"198"
"06856";"Xã Lục Hồn";"198"
"06859";"Xã Húc Động";"198"
"06862";"Thị trấn Tiên Yên";"199"
"06865";"Xã Hà Lâu";"199"
"06868";"Xã Đại Dực";"199"
"06871";"Xã Phong Dụ";"199"
"06874";"Xã Điền Xá";"199"
"06877";"Xã Đông Ngũ";"199"
"06880";"Xã Yên Than";"199"
"06883";"Xã Đông Hải";"199"
"06886";"Xã Hải Lạng";"199"
"06889";"Xã Tiên Lãng";"199"
"06892";"Xã Đồng Rui";"199"
"06895";"Thị trấn Đầm Hà";"200"
"06898";"Xã Quảng Lâm";"200"
"06901";"Xã Quảng An";"200"
"06904";"Xã Tân Bình";"200"
"06910";"Xã Dực Yên";"200"
"06913";"Xã Quảng Tân";"200"
"06916";"Xã Đầm Hà";"200"
"06917";"Xã Tân Lập";"200"
"06919";"Xã Đại Bình";"200"
"06922";"Thị trấn Quảng Hà";"201"
"06925";"Xã Quảng Đức";"201"
"06928";"Xã Quảng Sơn";"201"
"06931";"Xã Quảng Thành";"201"
"06937";"Xã Quảng Thịnh";"201"
"06940";"Xã Quảng Minh";"201"
"06943";"Xã Quảng Chính";"201"
"06946";"Xã Quảng Long";"201"
"06949";"Xã Đường Hoa";"201"
"06952";"Xã Quảng Phong";"201"
"06967";"Xã Cái Chiên";"201"
"06970";"Thị trấn Ba Chẽ";"202"
"06973";"Xã Thanh Sơn";"202"
"06976";"Xã Thanh Lâm";"202"
"06979";"Xã Đạp Thanh";"202"
"06982";"Xã Nam Sơn";"202"
"06985";"Xã Lương Mông";"202"
"06988";"Xã Đồn Đạc";"202"
"06991";"Xã Minh Cầm";"202"
"06994";"Thị trấn Cái Rồng";"203"
"06997";"Xã Đài Xuyên";"203"
"07000";"Xã Bình Dân";"203"
"07003";"Xã Vạn Yên";"203"
"07006";"Xã Minh Châu";"203"
"07009";"Xã Đoàn Kết";"203"
"07012";"Xã Hạ Long";"203"
"07015";"Xã Đông Xá";"203"
"07018";"Xã Bản Sen";"203"
"07021";"Xã Thắng Lợi";"203"
"07024";"Xã Quan Lạn";"203"
"07027";"Xã Ngọc Vừng";"203"
"07030";"Phường Hoành Bồ";"193"
"07033";"Xã Kỳ Thượng";"193"
"07036";"Xã Đồng Sơn";"193"
"07039";"Xã Tân Dân";"193"
"07042";"Xã Đồng Lâm";"193"
"07045";"Xã Hòa Bình";"193"
"07048";"Xã Vũ Oai";"193"
"07051";"Xã Dân Chủ";"193"
"07054";"Xã Quảng La";"193"
"07057";"Xã Bằng Cả";"193"
"07060";"Xã Thống Nhất";"193"
"07063";"Xã Sơn Dương";"193"
"07066";"Xã Lê Lợi";"193"
"07069";"Phường Mạo Khê";"205"
"07072";"Phường Đông Triều";"205"
"07075";"Xã An Sinh";"205"
"07078";"Xã Tràng Lương";"205"
"07081";"Xã Bình Khê";"205"
"07084";"Xã Việt Dân";"205"
"07087";"Xã Tân Việt";"205"
"07090";"Xã Bình Dương";"205"
"07093";"Phường Đức Chính";"205"
"07096";"Phường Tràng An";"205"
"07099";"Xã Nguyễn Huệ";"205"
"07102";"Xã Thủy An";"205"
"07105";"Phường Xuân Sơn";"205"
"07108";"Xã Hồng Thái Tây";"205"
"07111";"Xã Hồng Thái Đông";"205"
"07114";"Phường Hoàng Quế";"205"
"07117";"Phường Yên Thọ";"205"
"07120";"Phường Hồng Phong";"205"
"07123";"Phường Kim Sơn";"205"
"07126";"Phường Hưng Đạo";"205"
"07129";"Xã Yên Đức";"205"
"07132";"Phường Quảng Yên";"206"
"07135";"Phường Đông Mai";"206"
"07138";"Phường Minh Thành";"206"
"07144";"Xã Sông Khoai";"206"
"07147";"Xã Hiệp Hòa";"206"
"07150";"Phường Cộng Hòa";"206"
"07153";"Xã Tiền An";"206"
"07156";"Xã Hoàng Tân";"206"
"07159";"Phường Tân An";"206"
"07162";"Phường Yên Giang";"206"
"07165";"Phường Nam Hoà";"206"
"07168";"Phường Hà An";"206"
"07171";"Xã Cẩm La";"206"
"07174";"Phường Phong Hải";"206"
"07177";"Phường Yên Hải";"206"
"07180";"Xã Liên Hòa";"206"
"07183";"Phường Phong Cốc";"206"
"07186";"Xã Liên Vị";"206"
"07189";"Xã Tiền Phong";"206"
"07192";"Thị trấn Cô Tô";"207"
"07195";"Xã Đồng Tiến";"207"
"07198";"Xã Thanh Lân";"207"
"07201";"Phường Thọ Xương";"213"
"07204";"Phường Trần Nguyên Hãn";"213"
"07207";"Phường Ngô Quyền";"213"
"07210";"Phường Hoàng Văn Thụ";"213"
"07213";"Phường Trần Phú";"213"
"07216";"Phường Mỹ Độ";"213"
"07219";"Phường Lê Lợi";"213"
"07222";"Xã Song Mai";"213"
"07225";"Phường Xương Giang";"213"
"07228";"Phường Đa Mai";"213"
"07231";"Phường Dĩnh Kế";"213"
"07243";"Xã Đồng Tiến";"215"
"07246";"Xã Canh Nậu";"215"
"07249";"Xã Xuân Lương";"215"
"07252";"Xã Tam Tiến";"215"
"07255";"Xã Đồng Vương";"215"
"07258";"Xã Đồng Hưu";"215"
"07260";"Xã Đồng Tâm";"215"
"07261";"Xã Tam Hiệp";"215"
"07264";"Xã Tiến Thắng";"215"
"07267";"Xã Hồng Kỳ";"215"
"07270";"Xã Đồng Lạc";"215"
"07273";"Xã Đông Sơn";"215"
"07276";"Xã Tân Hiệp";"215"
"07279";"Xã Hương Vĩ";"215"
"07282";"Xã Đồng Kỳ";"215"
"07285";"Xã An Thượng";"215"
"07288";"Thị trấn Phồn Xương";"215"
"07291";"Xã Tân Sỏi";"215"
"07294";"Thị trấn Bố Hạ";"215"
"07303";"Xã Lan Giới";"216"
"07306";"Thị trấn Nhã Nam";"216"
"07309";"Xã Tân Trung";"216"
"07312";"Xã Đại Hóa";"216"
"07315";"Xã Quang Tiến";"216"
"07318";"Xã Phúc Sơn";"216"
"07321";"Xã An Dương";"216"
"07324";"Xã Phúc Hòa";"216"
"07327";"Xã Liên Sơn";"216"
"07330";"Xã Hợp Đức";"216"
"07333";"Xã Lam Cốt";"216"
"07336";"Xã Cao Xá";"216"
"07339";"Thị trấn Cao Thượng";"216"
"07342";"Xã Việt Ngọc";"216"
"07345";"Xã Song Vân";"216"
"07348";"Xã Ngọc Châu";"216"
"07351";"Xã Ngọc Vân";"216"
"07354";"Xã Việt Lập";"216"
"07357";"Xã Liên Chung";"216"
"07360";"Xã Ngọc Thiện";"216"
"07363";"Xã Ngọc Lý";"216"
"07366";"Xã Quế Nham";"216"
"07375";"Thị trấn Vôi";"217"
"07378";"Xã Nghĩa Hòa";"217"
"07381";"Xã Nghĩa Hưng";"217"
"07384";"Xã Quang Thịnh";"217"
"07387";"Xã Hương Sơn";"217"
"07390";"Xã Đào Mỹ";"217"
"07393";"Xã Tiên Lục";"217"
"07396";"Xã An Hà";"217"
"07399";"Thị trấn Kép";"217"
"07402";"Xã Mỹ Hà";"217"
"07405";"Xã Hương Lạc";"217"
"07408";"Xã Dương Đức";"217"
"07411";"Xã Tân Thanh";"217"
"07414";"Xã Yên Mỹ";"217"
"07417";"Xã Tân Hưng";"217"
"07420";"Xã Mỹ Thái";"217"
"07426";"Xã Xương Lâm";"217"
"07429";"Xã Xuân Hương";"217"
"07432";"Xã Tân Dĩnh";"217"
"07435";"Xã Đại Lâm";"217"
"07438";"Xã Thái Đào";"217"
"07441";"Xã Dĩnh Trì";"213"
"07444";"Thị trấn Đồi Ngô";"218"
"07450";"Xã Đông Hưng";"218"
"07453";"Xã Đông Phú";"218"
"07456";"Xã Tam Dị";"218"
"07459";"Xã Bảo Sơn";"218"
"07462";"Xã Bảo Đài";"218"
"07465";"Xã Thanh Lâm";"218"
"07468";"Xã Tiên Nha";"218"
"07471";"Xã Trường Giang";"218"
"07477";"Xã Phương Sơn";"218"
"07480";"Xã Chu Điện";"218"
"07483";"Xã Cương Sơn";"218"
"07486";"Xã Nghĩa Phương";"218"
"07489";"Xã Vô Tranh";"218"
"07492";"Xã Bình Sơn";"218"
"07495";"Xã Lan Mẫu";"218"
"07498";"Xã Yên Sơn";"218"
"07501";"Xã Khám Lạng";"218"
"07504";"Xã Huyền Sơn";"218"
"07507";"Xã Trường Sơn";"218"
"07510";"Xã Lục Sơn";"218"
"07513";"Xã Bắc Lũng";"218"
"07516";"Xã Vũ Xá";"218"
"07519";"Xã Cẩm Lý";"218"
"07522";"Xã Đan Hội";"218"
"07525";"Thị trấn Chũ";"219"
"07528";"Xã Cấm Sơn";"219"
"07531";"Xã Tân Sơn";"219"
"07534";"Xã Phong Minh";"219"
"07537";"Xã Phong Vân";"219"
"07540";"Xã Xa Lý";"219"
"07543";"Xã Hộ Đáp";"219"
"07546";"Xã Sơn Hải";"219"
"07549";"Xã Thanh Hải";"219"
"07552";"Xã Kiên Lao";"219"
"07555";"Xã Biên Sơn";"219"
"07558";"Xã Kiên Thành";"219"
"07561";"Xã Hồng Giang";"219"
"07564";"Xã Kim Sơn";"219"
"07567";"Xã Tân Hoa";"219"
"07570";"Xã Giáp Sơn";"219"
"07573";"Xã Biển Động";"219"
"07576";"Xã Quý Sơn";"219"
"07579";"Xã Trù Hựu";"219"
"07582";"Xã Phì Điền";"219"
"07588";"Xã Tân Quang";"219"
"07591";"Xã Đồng Cốc";"219"
"07594";"Xã Tân Lập";"219"
"07597";"Xã Phú Nhuận";"219"
"07600";"Xã Mỹ An";"219"
"07603";"Xã Nam Dương";"219"
"07606";"Xã Tân Mộc";"219"
"07609";"Xã Đèo Gia";"219"
"07612";"Xã Phượng Sơn";"219"
"07615";"Thị trấn An Châu";"220"
"07616";"Thị trấn Tây Yên Tử";"220"
"07621";"Xã Vân Sơn";"220"
"07624";"Xã Hữu Sản";"220"
"07627";"Xã Đại Sơn";"220"
"07630";"Xã Phúc Sơn";"220"
"07636";"Xã Giáo Liêm";"220"
"07642";"Xã Cẩm Đàn";"220"
"07645";"Xã An Lạc";"220"
"07648";"Xã Vĩnh An";"220"
"07651";"Xã Yên Định";"220"
"07654";"Xã Lệ Viễn";"220"
"07660";"Xã An Bá";"220"
"07663";"Xã Tuấn Đạo";"220"
"07666";"Xã Dương Hưu";"220"
"07672";"Xã Long Sơn";"220"
"07678";"Xã Thanh Luận";"220"
"07681";"Thị trấn Nham Biền";"221"
"07682";"Thị trấn Tân An";"221"
"07684";"Xã Lão Hộ";"221"
"07687";"Xã Tân Mỹ";"213"
"07690";"Xã Hương Gián";"221"
"07696";"Xã Đồng Sơn";"213"
"07699";"Xã Tân Tiến";"213"
"07702";"Xã Quỳnh Sơn";"221"
"07705";"Xã Song Khê";"213"
"07708";"Xã Nội Hoàng";"221"
"07711";"Xã Tiền Phong";"221"
"07714";"Xã Xuân Phú";"221"
"07717";"Xã Tân Liễu";"221"
"07720";"Xã Trí Yên";"221"
"07723";"Xã Lãng Sơn";"221"
"07726";"Xã Yên Lư";"221"
"07729";"Xã Tiến Dũng";"221"
"07735";"Xã Đức Giang";"221"
"07738";"Xã Cảnh Thụy";"221"
"07741";"Xã Tư Mại";"221"
"07747";"Xã Đồng Việt";"221"
"07750";"Xã Đồng Phúc";"221"
"07759";"Xã Thượng Lan";"222"
"07762";"Xã Việt Tiến";"222"
"07765";"Xã Nghĩa Trung";"222"
"07768";"Xã Minh Đức";"222"
"07771";"Xã Hương Mai";"222"
"07774";"Xã Tự Lạn";"222"
"07777";"Thị trấn Bích Động";"222"
"07780";"Xã Trung Sơn";"222"
"07783";"Xã Hồng Thái";"222"
"07786";"Xã Tiên Sơn";"222"
"07789";"Xã Tăng Tiến";"222"
"07792";"Xã Quảng Minh";"222"
"07795";"Thị trấn Nếnh";"222"
"07798";"Xã Ninh Sơn";"222"
"07801";"Xã Vân Trung";"222"
"07804";"Xã Vân Hà";"222"
"07807";"Xã Quang Châu";"222"
"07813";"Xã Đồng Tân";"223"
"07816";"Xã Thanh Vân";"223"
"07819";"Xã Hoàng Lương";"223"
"07822";"Xã Hoàng Vân";"223"
"07825";"Xã Hoàng Thanh";"223"
"07828";"Xã Hoàng An";"223"
"07831";"Xã Ngọc Sơn";"223"
"07834";"Xã Thái Sơn";"223"
"07837";"Xã Hòa Sơn";"223"
"07840";"Thị trấn Thắng";"223"
"07843";"Xã Quang Minh";"223"
"07846";"Xã Lương Phong";"223"
"07849";"Xã Hùng Sơn";"223"
"07852";"Xã Đại Thành";"223"
"07855";"Xã Thường Thắng";"223"
"07858";"Xã Hợp Thịnh";"223"
"07861";"Xã Danh Thắng";"223"
"07864";"Xã Mai Trung";"223"
"07867";"Xã Đoan Bái";"223"
"07870";"Xã Bắc Lý";"223"
"07873";"Xã Xuân Cẩm";"223"
"07876";"Xã Hương Lâm";"223"
"07879";"Xã Đông Lỗ";"223"
"07882";"Xã Châu Minh";"223"
"07885";"Xã Mai Đình";"223"
"07888";"Phường Dữu Lâu";"227"
"07891";"Phường Vân Cơ";"227"
"07894";"Phường Nông Trang";"227"
"07897";"Phường Tân Dân";"227"
"07900";"Phường Gia Cẩm";"227"
"07903";"Phường Tiên Cát";"227"
"07906";"Phường Thọ Sơn";"227"
"07909";"Phường Thanh Miếu";"227"
"07912";"Phường Bạch Hạc";"227"
"07915";"Phường Bến Gót";"227"
"07918";"Phường Vân Phú";"227"
"07921";"Xã Phượng Lâu";"227"
"07924";"Xã Thụy Vân";"227"
"07927";"Phường Minh Phương";"227"
"07930";"Xã Trưng Vương";"227"
"07933";"Phường Minh Nông";"227"
"07936";"Xã Sông Lô";"227"
"07942";"Phường Hùng Vương";"228"
"07945";"Phường Phong Châu";"228"
"07948";"Phường Âu Cơ";"228"
"07951";"Xã Hà Lộc";"228"
"07954";"Xã Phú Hộ";"228"
"07957";"Xã Văn Lung";"228"
"07960";"Xã Thanh Minh";"228"
"07963";"Xã Hà Thạch";"228"
"07966";"Phường Thanh Vinh";"228"
"07969";"Thị trấn Đoan Hùng";"230"
"07975";"Xã Hùng Xuyên";"230"
"07981";"Xã Bằng Luân";"230"
"07984";"Xã Vân Du";"230"
"07987";"Xã Phú Lâm";"230"
"07993";"Xã Minh Lương";"230"
"07996";"Xã Bằng Doãn";"230"
"07999";"Xã Chí Đám";"230"
"08005";"Xã Phúc Lai";"230"
"08008";"Xã Ngọc Quan";"230"
"08014";"Xã Hợp Nhất";"230"
"08017";"Xã Sóc Đăng";"230"
"08023";"Xã Tây Cốc";"230"
"08026";"Xã Yên Kiện";"230"
"08029";"Xã Hùng Long";"230"
"08032";"Xã Vụ Quang";"230"
"08035";"Xã Vân Đồn";"230"
"08038";"Xã Tiêu Sơn";"230"
"08041";"Xã Minh Tiến";"230"
"08044";"Xã Minh Phú";"230"
"08047";"Xã Chân Mộng";"230"
"08050";"Xã Ca Đình";"230"
"08053";"Thị trấn Hạ Hoà";"231"
"08056";"Xã Đại Phạm";"231"
"08062";"Xã Đan Thượng";"231"
"08065";"Xã Hà Lương";"231"
"08071";"Xã Tứ Hiệp";"231"
"08080";"Xã Hiền Lương";"231"
"08089";"Xã Phương Viên";"231"
"08092";"Xã Gia Điền";"231"
"08095";"Xã Ấm Hạ";"231"
"08104";"Xã Hương Xạ";"231"
"08110";"Xã Xuân Áng";"231"
"08113";"Xã Yên Kỳ";"231"
"08119";"Xã Minh Hạc";"231"
"08122";"Xã Lang Sơn";"231"
"08125";"Xã Bằng Giã";"231"
"08128";"Xã Yên Luật";"231"
"08131";"Xã Vô Tranh";"231"
"08134";"Xã Văn Lang";"231"
"08140";"Xã Minh Côi";"231"
"08143";"Xã Vĩnh Chân";"231"
"08152";"Thị trấn Thanh Ba";"232"
"08156";"Xã Vân Lĩnh";"232"
"08158";"Xã Đông Lĩnh";"232"
"08161";"Xã Đại An";"232"
"08164";"Xã Hanh Cù";"232"
"08170";"Xã Đồng Xuân";"232"
"08173";"Xã Quảng Yên";"232"
"08179";"Xã Ninh Dân";"232"
"08194";"Xã Võ Lao";"232"
"08197";"Xã Khải Xuân";"232"
"08200";"Xã Mạn Lạn";"232"
"08203";"Xã Hoàng Cương";"232"
"08206";"Xã Chí Tiên";"232"
"08209";"Xã Đông Thành";"232"
"08215";"Xã Sơn Cương";"232"
"08218";"Xã Thanh Hà";"232"
"08221";"Xã Đỗ Sơn";"232"
"08224";"Xã Đỗ Xuyên";"232"
"08227";"Xã Lương Lỗ";"232"
"08230";"Thị trấn Phong Châu";"233"
"08233";"Xã Phú Mỹ";"233"
"08234";"Xã Lệ Mỹ";"233"
"08236";"Xã Liên Hoa";"233"
"08239";"Xã Trạm Thản";"233"
"08242";"Xã Trị Quận";"233"
"08245";"Xã Trung Giáp";"233"
"08248";"Xã Tiên Phú";"233"
"08251";"Xã Hạ Giáp";"233"
"08254";"Xã Bảo Thanh";"233"
"08257";"Xã Phú Lộc";"233"
"08260";"Xã Gia Thanh";"233"
"08263";"Xã Tiên Du";"233"
"08266";"Xã Phú Nham";"233"
"08272";"Xã An Đạo";"233"
"08275";"Xã Bình Phú";"233"
"08278";"Xã Phù Ninh";"233"
"08281";"Xã Kim Đức";"227"
"08287";"Xã Hùng Lô";"227"
"08290";"Thị trấn Yên Lập";"234"
"08293";"Xã Mỹ Lung";"234"
"08296";"Xã Mỹ Lương";"234"
"08299";"Xã Lương Sơn";"234"
"08302";"Xã Xuân An";"234"
"08305";"Xã Xuân Viên";"234"
"08308";"Xã Xuân Thủy";"234"
"08311";"Xã Trung Sơn";"234"
"08314";"Xã Hưng Long";"234"
"08317";"Xã Nga Hoàng";"234"
"08320";"Xã Đồng Lạc";"234"
"08323";"Xã Thượng Long";"234"
"08326";"Xã Đồng Thịnh";"234"
"08329";"Xã Phúc Khánh";"234"
"08332";"Xã Minh Hòa";"234"
"08335";"Xã Ngọc Lập";"234"
"08338";"Xã Ngọc Đồng";"234"
"08341";"Thị trấn Cẩm Khê";"235"
"08344";"Xã Tiên Lương";"235"
"08347";"Xã Tuy Lộc";"235"
"08350";"Xã Ngô Xá";"235"
"08353";"Xã Minh Tân";"235"
"08356";"Xã Phượng Vĩ";"235"
"08362";"Xã Thụy Liễu";"235"
"08374";"Xã Tùng Khê";"235"
"08377";"Xã Tam Sơn";"235"
"08380";"Xã Văn Bán";"235"
"08383";"Xã Cấp Dẫn";"235"
"08389";"Xã Xương Thịnh";"235"
"08392";"Xã Phú Khê";"235"
"08395";"Xã Sơn Tình";"235"
"08398";"Xã Yên Tập";"235"
"08401";"Xã Hương Lung";"235"
"08404";"Xã Tạ Xá";"235"
"08407";"Xã Phú Lạc";"235"
"08413";"Xã Chương Xá";"235"
"08416";"Xã Hùng Việt";"235"
"08419";"Xã Văn Khúc";"235"
"08422";"Xã Yên Dưỡng";"235"
"08428";"Xã Điêu Lương";"235"
"08431";"Xã Đồng Lương";"235"
"08434";"Thị trấn Hưng Hoá";"236"
"08440";"Xã Hiền Quan";"236"
"08443";"Xã Bắc Sơn";"236"
"08446";"Xã Thanh Uyên";"236"
"08461";"Xã Lam Sơn";"236"
"08467";"Xã Vạn Xuân";"236"
"08470";"Xã Quang Húc";"236"
"08473";"Xã Hương Nộn";"236"
"08476";"Xã Tề Lễ";"236"
"08479";"Xã Thọ Văn";"236"
"08482";"Xã Dị Nậu";"236"
"08491";"Xã Dân Quyền";"236"
"08494";"Thị trấn Lâm Thao";"237"
"08497";"Xã Tiên Kiên";"237"
"08498";"Thị trấn Hùng Sơn";"237"
"08500";"Xã Xuân Lũng";"237"
"08503";"Xã Hy Cương";"227"
"08506";"Xã Chu Hóa";"227"
"08509";"Xã Xuân Huy";"237"
"08512";"Xã Thạch Sơn";"237"
"08515";"Xã Thanh Đình";"227"
"08518";"Xã Sơn Vi";"237"
"08521";"Xã Phùng Nguyên";"237"
"08527";"Xã Cao Xá";"237"
"08533";"Xã Vĩnh Lại";"237"
"08536";"Xã Tứ Xã";"237"
"08539";"Xã Bản Nguyên";"237"
"08542";"Thị trấn Thanh Sơn";"238"
"08545";"Xã Thu Cúc";"240"
"08548";"Xã Thạch Kiệt";"240"
"08551";"Xã Thu Ngạc";"240"
"08554";"Xã Kiệt Sơn";"240"
"08557";"Xã Đồng Sơn";"240"
"08560";"Xã Lai Đồng";"240"
"08563";"Xã Sơn Hùng";"238"
"08566";"Xã Tân Phú";"240"
"08569";"Xã Mỹ Thuận";"240"
"08572";"Xã Địch Quả";"238"
"08575";"Xã Giáp Lai";"238"
"08578";"Xã Tân Sơn";"240"
"08581";"Xã Thục Luyện";"238"
"08584";"Xã Võ Miếu";"238"
"08587";"Xã Thạch Khoán";"238"
"08590";"Xã Xuân Đài";"240"
"08593";"Xã Minh Đài";"240"
"08596";"Xã Văn Luông";"240"
"08599";"Xã Xuân Sơn";"240"
"08602";"Xã Cự Thắng";"238"
"08605";"Xã Tất Thắng";"238"
"08608";"Xã Long Cốc";"240"
"08611";"Xã Văn Miếu";"238"
"08614";"Xã Cự Đồng";"238"
"08617";"Xã Kim Thượng";"240"
"08620";"Xã Tam Thanh";"240"
"08623";"Xã Thắng Sơn";"238"
"08626";"Xã Vinh Tiền";"240"
"08629";"Xã Tân Minh";"238"
"08632";"Xã Hương Cần";"238"
"08635";"Xã Khả Cửu";"238"
"08638";"Xã Đông Cửu";"238"
"08641";"Xã Tân Lập";"238"
"08644";"Xã Yên Lãng";"238"
"08647";"Xã Yên Lương";"238"
"08650";"Xã Thượng Cửu";"238"
"08653";"Xã Lương Nha";"238"
"08656";"Xã Yên Sơn";"238"
"08659";"Xã Tinh Nhuệ";"238"
"08662";"Xã Đào Xá";"239"
"08665";"Xã Thạch Đồng";"239"
"08668";"Xã Xuân Lộc";"239"
"08671";"Xã Tân Phương";"239"
"08674";"Thị trấn Thanh Thủy";"239"
"08677";"Xã Sơn Thủy";"239"
"08680";"Xã Bảo Yên";"239"
"08683";"Xã Đoan Hạ";"239"
"08686";"Xã Đồng Trung";"239"
"08689";"Xã Hoàng Xá";"239"
"08701";"Xã Tu Vũ";"239"
"08707";"Phường Tích Sơn";"243"
"08710";"Phường Liên Bảo";"243"
"08713";"Phường Hội Hợp";"243"
"08716";"Phường Đống Đa";"243"
"08719";"Phường Ngô Quyền";"243"
"08722";"Phường Đồng Tâm";"243"
